mode,invocation_id,runtime_sec,context_load_sec,library_setup_sec,compute_sec,start_wall_time,end_wall_time,checksum,completion_sec,workers
L1,81,0.1865288040003179,0.06061730199962767,0.0,0.11535532199968657,1781386870.189779,1781386870.3763094,0.03162277660165228,14.619965314865112,2
L1,82,0.18994719100010116,0.06036222100010491,0.0,0.11922086799995668,1781386870.43836,1781386870.6283104,0.03162277660165166,14.871966361999512,2
L1,83,0.17564926799968816,0.06040605399994092,0.0,0.10475055500000963,1781386870.5766637,1781386870.7523148,0.03162277660165222,14.995970726013184,2
L1,84,0.1910378809998292,0.06127006699989579,0.0,0.1192886400003772,1781386870.829271,1781386871.0203116,0.03162277660165221,15.263967514038086,2
L1,85,0.18117004999976416,0.060308787999929336,0.0,0.10259414499978448,1781386870.959142,1781386871.1403139,0.03162277660165259,15.383969783782959,2
L1,86,0.12570142100003068,0.07023545600031866,0.0,0.03631296799994743,1781386871.2157993,1781386871.3415039,0.03162277660165267,15.58515977859497,2
L1,87,0.10843891900003655,0.07986596799992185,0.0,0.009539297999708651,1781386871.372,1781386871.480441,0.03162277660165226,15.72409701347351,2
L1,88,0.07607641200002035,0.06406723200007036,0.0,0.0014870479999444797,1781386871.5139308,1781386871.5900097,0.03162277660165186,15.833665609359741,2
L1,89,0.1700318610000977,0.09735997400002816,0.0,0.04983012599996073,1781386871.6711419,1781386871.8411763,0.03162277660165219,16.084832191467285,2
L1,90,0.0915165070000512,0.07924404599998525,0.0,0.0014738450004188053,1781386871.8155227,1781386871.907041,0.031622776601652365,16.150696992874146,2
L1,91,0.19211304600003132,0.06341005100011898,0.0,0.11774176799963243,1781386872.0642002,1781386872.256316,0.03162277660165197,16.499971866607666,2
L1,92,0.19392645900006755,0.06092044099978011,0.0,0.12219396499995128,1781386872.102395,1781386872.2963243,0.03162277660165211,16.539980173110962,2
L1,93,0.12289356999963275,0.10935932400025195,0.0,0.001591510000253038,1781386872.443629,1781386872.5665247,0.03162277660165246,16.8101806640625,2
L1,94,0.08154619799961438,0.06180672600021353,0.0,0.0015081360002113797,1781386872.4981518,1781386872.5797005,0.03162277660165221,16.82335638999939,2
L1,95,0.1845948249997491,0.06072823999966204,0.0,0.11334510599999703,1781386872.7797487,1781386872.9643466,0.03162277660165204,17.20800256729126,2
L1,96,0.18896957500010103,0.06079467700010355,0.0,0.11769399000013436,1781386872.7833693,1781386872.9723408,0.03162277660165222,17.215996742248535,2
L1,97,0.20567051400030323,0.06088068600001861,0.0,0.1343466069997703,1781386873.162642,1781386873.3683152,0.031622776601652205,17.611971139907837,2
L1,98,0.1931122409996533,0.060474281999631785,0.0,0.12232802800008358,1781386873.1752098,1781386873.3683245,0.03162277660165241,17.611980438232422,2
L1,99,0.07247818400037431,0.06047449500010771,0.0,0.0014317860000119254,1781386873.5095608,1781386873.5820408,0.031622776601652414,17.82569670677185,2
L2,0,0.12880034399995566,0.003644940999947721,0.0,0.1140954839997903,1781386878.8395238,1781386878.9683263,0.03162277660165239,0.350705623626709,2
L2,1,0.1380267320000712,0.005801067999982479,0.0,0.12102109799980099,1781386878.834287,1781386878.9723165,0.03162277660165169,0.35469579696655273,2
L2,2,0.14176028700012466,0.0038317230000757263,0.0,0.12702031699973304,1781386879.174548,1781386879.3163116,0.031622776601652275,0.6986908912658691,2
L2,3,0.1394683079997776,0.0036212099998920166,0.0,0.12476698899990879,1781386879.1768467,1781386879.316317,0.031622776601652136,0.6986963748931885,2
L2,4,0.13479303599979175,0.0038934879999033,0.0,0.11981731600008061,1781386879.521518,1781386879.656314,0.03162277660165262,1.0386931896209717,2
L2,5,0.13714211200021964,0.0035619430000224384,0.0,0.12248442500003875,1781386879.5231962,1781386879.660341,0.031622776601652164,1.0427203178405762,2
L2,6,0.13408005399969625,0.003780214000016713,0.0,0.1196104710002146,1781386879.858245,1781386879.992328,0.031622776601652094,1.3747072219848633,2
L2,7,0.13442701999974815,0.003623738999976922,0.0,0.11975384400011535,1781386879.861925,1781386879.9963543,0.031622776601652365,1.3787336349487305,2
L2,8,0.1494341450002139,0.004211771999962366,0.0,0.13421867900024154,1781386880.194891,1781386880.344327,0.03162277660165214,1.7267062664031982,2
L2,9,0.1335467610001615,0.0036417149999579124,0.0,0.11891424999976152,1781386880.198765,1781386880.332315,0.03162277660165214,1.7146942615509033,2
L2,10,0.1343312710000646,0.003768055999898934,0.0,0.11941560199966261,1781386880.5419724,1781386880.676306,0.03162277660165213,2.058685302734375,2
L2,11,0.13194424799985427,0.0036090550001972588,0.0,0.11756371599994964,1781386880.5483696,1781386880.6803164,0.03162277660165203,2.0626957416534424,2
L2,12,0.12974056299981385,0.003863327999624744,0.0,0.11464758099964456,1781386880.8785725,1781386881.0083156,0.031622776601652004,2.3906948566436768,2
L2,13,0.1331297049996465,0.003513423000185867,0.0,0.11886199700029465,1781386880.8791835,1781386881.0123153,0.03162277660165259,2.3946945667266846,2
L2,14,0.12831790299969725,0.004324823000388278,0.0,0.11208522600009019,1781386881.2120092,1781386881.3403287,0.03162277660165214,2.722707986831665,2
L2,15,0.13451882199979082,0.004176594999989902,0.0,0.11969157700013966,1781386881.2217915,1781386881.3563125,0.03162277660165201,2.738691806793213,2
L2,16,0.028429352999864932,0.0037891309998485667,0.0,0.0014398680000340391,1781386881.5313675,1781386881.559799,0.03162277660165162,2.942178249359131,2
L2,17,0.02759649099971284,0.013647012999626895,0.0,0.0014290300000538991,1781386881.5557885,1781386881.583387,0.03162277660165256,2.965766191482544,2
L2,18,0.13706232399999863,0.0037915940001767012,0.0,0.12205667799980802,1781386881.763245,1781386881.9003103,0.031622776601652115,3.2826895713806152,2
L2,19,0.13081829100019604,0.0036826390000896936,0.0,0.11644568300016545,1781386881.7734933,1781386881.9043136,0.03162277660165225,3.2866928577423096,2
L2,20,0.13696033999985957,0.003588125000078435,0.0,0.12258666100024129,1781386882.103352,1781386882.2403154,0.031622776601651956,3.622694730758667,2
L2,21,0.133260534999863,0.004075634999935573,0.0,0.11850453000033667,1781386882.1030443,1781386882.2363076,0.03162277660165212,3.6186869144439697,2
L2,22,0.13941998100017372,0.0039119660000324075,0.0,0.12487372899977345,1781386882.4368894,1781386882.5763113,0.03162277660165202,3.958690643310547,2
L2,23,0.1405581990002247,0.0041788199996517505,0.0,0.12523762799992255,1781386882.4357507,1781386882.5763118,0.03162277660165221,3.958691120147705,2
L2,24,0.1286674010002571,0.0035110280000481,0.0,0.1143935860000056,1781386882.7716346,1781386882.9003046,0.031622776601652317,4.282683849334717,2
L2,25,0.1342060969996055,0.0037288640000952,0.0,0.11980514999959269,1781386882.7700946,1781386882.9043026,0.031622776601652226,4.286681890487671,2
L2,26,0.1524634799998239,0.00379377499984912,0.0,0.13782545499998378,1781386883.0998514,1781386883.2523167,0.03162277660165183,4.634696006774902,2
L2,27,0.13181242599966936,0.003379627999947843,0.0,0.11785677299985764,1781386883.100488,1781386883.2323022,0.031622776601652205,4.6146814823150635,2
L2,28,0.03255187200011278,0.012117372000375326,0.0,0.0019144440002492047,1781386883.401028,1781386883.433582,0.03162277660165196,4.8159613609313965,2
L2,29,0.01640129599991269,0.004204113000014331,0.0,0.0014411199999813107,1781386883.4728396,1781386883.489243,0.03162277660165266,4.871622323989868,2
L2,30,0.12898474399980842,0.0037071629999445577,0.0,0.11474793100023817,1781386883.655317,1781386883.7843044,0.031622776601652115,5.166683673858643,2
L2,31,0.13086711999994805,0.0037694610000471584,0.0,0.11630936799974734,1781386883.685452,1781386883.8163214,0.03162277660165247,5.198700666427612,2
L2,32,0.03202685799988103,0.012104467999961344,0.0,0.0013677590000042983,1781386883.9297807,1781386883.9618094,0.031622776601651977,5.344188690185547,2
L2,33,0.01606735799987291,0.0038315409997267125,0.0,0.0014184609999574604,1781386884.03702,1781386884.0530896,0.0316227766016524,5.435468912124634,2
L2,34,0.1300761570000759,0.004163742999935494,0.0,0.11540022300005148,1781386884.202224,1781386884.3323023,0.03162277660165211,5.714681625366211,2
L2,35,0.1278340379999463,0.003776653999921109,0.0,0.11321421599996029,1781386884.2444904,1781386884.372327,0.03162277660165204,5.754706382751465,2
L2,36,0.0237872390002849,0.0036899920000905695,0.0,0.009573647000252095,1781386884.4696248,1781386884.4934146,0.03162277660165226,5.875793933868408,2
L2,37,0.12824030100000527,0.0037014029999227205,0.0,0.11380154600010428,1781386884.616057,1781386884.7443008,0.031622776601652004,6.126680135726929,2
L2,38,0.025704768000196054,0.0040407639999102685,0.0,0.010692792000099871,1781386884.7463603,1781386884.772067,0.031622776601652164,6.154446363449097,2
L2,39,0.1355656139999155,0.0037097209997227765,0.0,0.12122815600014292,1781386884.9807312,1781386885.1162999,0.03162277660165194,6.498679161071777,2
L2,40,0.04072110499964765,0.012184270000034303,0.0,0.009461849999752303,1781386884.9037378,1781386884.9444616,0.03162277660165227,6.326840877532959,2
L2,41,0.13559071300005598,0.0038363209996532532,0.0,0.11914487099966209,1781386885.1447196,1781386885.2803128,0.03162277660165202,6.662692070007324,2
L2,42,0.12465142500013826,0.0037038259997643763,0.0,0.11023721799983832,1781386885.3196619,1781386885.4443164,0.0316227766016521,6.826695680618286,2
L2,43,0.13549953999972786,0.00380789199971332,0.0,0.12096405700003743,1781386885.4808204,1781386885.6163228,0.03162277660165232,6.998702049255371,2
L2,44,0.13288550400011445,0.004177797000011196,0.0,0.11797453300005145,1781386885.643422,1781386885.7763093,0.03162277660165214,7.158688545227051,2
L2,45,0.13132884700007708,0.0037814100001014594,0.0,0.11683321700002125,1781386885.8169818,1781386885.948314,0.03162277660165209,7.330693244934082,2
L2,46,0.14057766600035393,0.0037341180000112217,0.0,0.12614075300007244,1781386885.9757257,1781386886.116306,0.03162277660165256,7.498685359954834,2
L2,47,0.13505606899980194,0.004283430000214139,0.0,0.119869509000182,1781386886.149259,1781386886.2843182,0.03162277660165203,7.6666975021362305,2
L2,48,0.14070204000017839,0.003743558999758534,0.0,0.12622754800031544,1781386886.3116002,1781386886.4523063,0.031622776601651865,7.834685564041138,2
L2,49,0.13458135099972424,0.003780619000281149,0.0,0.11986520700020264,1781386886.4857314,1781386886.6203156,0.03162277660165208,8.002694845199585,2
L2,50,0.12535997800023324,0.0037186790000305336,0.0,0.111175774000003,1781386886.6589398,1781386886.784303,0.03162277660165232,8.166682243347168,2
L2,51,0.13228360700031772,0.0037939100002404302,0.0,0.1176971049999338,1781386886.82002,1781386886.9523063,0.03162277660165224,8.334685564041138,2
L2,52,0.1342243009999038,0.004135623999900417,0.0,0.11949333299980935,1781386886.9820764,1781386887.1163034,0.03162277660165202,8.498682737350464,2
L2,53,0.1324166790000163,0.0037940229999549047,0.0,0.11787139999978535,1781386887.1478932,1781386887.2803123,0.03162277660165236,8.662691593170166,2
L2,54,0.12708713500023805,0.003742376999980479,0.0,0.11233881299995119,1781386887.325224,1781386887.4523137,0.031622776601652434,8.83469295501709,2
L2,55,0.13535737000029258,0.0037790349997521844,0.0,0.12078154800019547,1781386887.4809425,1781386887.6163018,0.03162277660165237,8.99868106842041,2
L2,56,0.13818345300023793,0.0037050569999337313,0.0,0.12397550400010005,1781386887.6541147,1781386887.7923005,0.03162277660165218,9.17467975616455,2
L2,57,0.13292623400002412,0.0037931209999442217,0.0,0.11847234000015305,1781386887.8153841,1781386887.948313,0.03162277660165218,9.330692291259766,2
L2,58,0.11780357199995706,0.00371533499992438,0.0,0.10359748800010493,1781386887.9905076,1781386888.1083136,0.03162277660165203,9.490692853927612,2
L2,59,0.133314774000155,0.003784591000112414,0.0,0.11883198699979403,1781386888.1509905,1781386888.2843072,0.03162277660165209,9.666686534881592,2
L2,60,0.13827408699989974,0.0041590330001781695,0.0,0.12351924399990821,1781386888.3060334,1781386888.4443095,0.031622776601652,9.826688766479492,2
L2,61,0.1316733540002133,0.00378298600026028,0.0,0.11723594800014325,1781386888.4846268,1781386888.6163025,0.03162277660165202,9.998681783676147,2
L2,62,0.1270099600001231,0.0037994519998392207,0.0,0.11259096899993892,1781386888.6453,1781386888.7723126,0.03162277660165239,10.154691934585571,2
L2,63,0.015872086999934254,0.0037568239999927755,0.0,0.001385146000302484,1781386888.8204408,1781386888.836315,0.03162277660165232,10.21869421005249,2
L2,64,0.1395160570000371,0.0037021749999439635,0.0,0.1253186670001014,1781386888.992783,1781386889.1323016,0.03162277660165211,10.514680862426758,2
L2,65,0.12995346899970173,0.004162426999755553,0.0,0.1150176129999636,1781386889.027376,1781386889.157331,0.031622776601652365,10.539710283279419,2
L2,66,0.137912585000322,0.0038578509997932997,0.0,0.12322435500027495,1781386889.3423991,1781386889.4803135,0.03162277660165204,10.862692832946777,2
L2,67,0.13494223999987298,0.003616306999902008,0.0,0.12089357499962716,1781386889.3533652,1781386889.488309,0.03162277660165221,10.870688199996948,2
L2,68,0.1394837349998852,0.0036601679998966574,0.0,0.1251953500000127,1781386889.6888337,1781386889.8283205,0.03162277660165235,11.210699796676636,2
L2,69,0.13049295900009383,0.0037166259999139584,0.0,0.11572329899991018,1781386889.685816,1781386889.8163116,0.031622776601652185,11.19869089126587,2
L2,70,0.13985765500001435,0.004156059999786521,0.0,0.12504172999979346,1781386890.020446,1781386890.1603062,0.03162277660165205,11.542685508728027,2
L2,71,0.13424180000038177,0.004088545999820781,0.0,0.11952179399986562,1781386890.0260632,1781386890.1603074,0.03162277660165213,11.542686700820923,2
L2,72,0.13355707999971855,0.0035440189999462746,0.0,0.11942675300042538,1781386890.3587494,1781386890.4923093,0.031622776601652317,11.874688625335693,2
L2,73,0.1308566890002112,0.003733105999799591,0.0,0.11635215600017546,1781386890.3574445,1781386890.4883037,0.03162277660165245,11.870682954788208,2
L2,74,0.13926041500008068,0.0037119089997759147,0.0,0.12500477200001114,1781386890.6850426,1781386890.824305,0.03162277660165237,12.206684350967407,2
L2,75,0.13441890099966258,0.0036208259998602443,0.0,0.12026669799979572,1781386890.6898894,1781386890.824311,0.03162277660165255,12.206690311431885,2
L2,76,0.12429328999996869,0.003828902999885031,0.0,0.10939569299989671,1781386891.0240133,1781386891.1483085,0.031622776601651914,12.530687808990479,2
L2,77,0.13063231500018446,0.003610290000324312,0.0,0.11643206799999462,1781386891.0256674,1781386891.156302,0.03162277660165256,12.538681268692017,2
L2,78,0.1369757679999566,0.004190149000351084,0.0,0.12199095999994825,1781386891.3473356,1781386891.4843132,0.03162277660165201,12.866692543029785,2
L2,79,0.12499345800006267,0.0036271439998927235,0.0,0.11093654100022832,1781386891.3553092,1781386891.4803045,0.031622776601652185,12.862683773040771,2
L2,80,0.1372910119998778,0.003697872999964602,0.0,0.12289154200016128,1781386891.6750133,1781386891.8123074,0.03162277660165191,13.194686651229858,2
L2,81,0.13353839299998072,0.003802613000061683,0.0,0.11902854299978571,1781386891.682786,1781386891.816327,0.03162277660165228,13.19870638847351,2
L2,82,0.13836406200016427,0.003703768999912427,0.0,0.12420231099986268,1781386892.0059536,1781386892.1443212,0.03162277660165166,13.526700496673584,2
L2,83,0.1336168739999266,0.0037384309998742538,0.0,0.11923994399967341,1781386892.0186896,1781386892.1523082,0.03162277660165222,13.534687519073486,2
L2,84,0.13297575800015693,0.0037116920002517872,0.0,0.11871223799971631,1781386892.343328,1781386892.476307,0.03162277660165221,13.858686208724976,2
L2,85,0.1261330749998706,0.0037666879998141667,0.0,0.11157596600014585,1781386892.3541832,1781386892.480319,0.03162277660165259,13.862698316574097,2
L2,86,0.13427035299991985,0.003991296000094735,0.0,0.11918274600020595,1781386892.6780317,1781386892.8123045,0.03162277660165267,14.19468379020691,2
L2,87,0.12925961300015842,0.0037614789998769993,0.0,0.11424747599994589,1781386892.6870613,1781386892.8163242,0.03162277660165226,14.198703527450562,2
L2,88,0.13362493099975836,0.0035161730002073455,0.0,0.1194823499999984,1781386893.0187373,1781386893.1523645,0.03162277660165186,14.534743785858154,2
L2,89,0.13523441600000297,0.003752454999812471,0.0,0.12084385600019232,1781386893.0170634,1781386893.1523004,0.03162277660165219,14.534679651260376,2
L2,90,0.12991414199996143,0.0037303859999155975,0.0,0.11558758800038049,1781386893.3503854,1781386893.4803023,0.031622776601652365,14.86268162727356,2
L2,91,0.11665310099988346,0.0037430530001074658,0.0,0.10226633999991463,1781386893.3596435,1781386893.476299,0.03162277660165197,14.858678340911865,2
L2,92,0.12689348200001405,0.0035747040001297137,0.0,0.11285989199996038,1781386893.681843,1781386893.8087387,0.03162277660165211,15.191118001937866,2
L2,93,0.13034694099997068,0.0037642840002263256,0.0,0.11576216499997827,1781386893.6779635,1781386893.808313,0.03162277660165246,15.19069218635559,2
L2,94,0.13293082700010928,0.0038346369997270813,0.0,0.11836496200021429,1781386894.0193849,1781386894.152318,0.03162277660165221,15.53469729423523,2
L2,95,0.13404428200010443,0.0037733079998361063,0.0,0.119564986000114,1781386894.0182562,1781386894.152302,0.03162277660165204,15.53468132019043,2
L2,96,0.13627702199983105,0.003799564000019018,0.0,0.12116266200018799,1781386894.3560374,1781386894.492317,0.03162277660165222,15.874696254730225,2
L2,97,0.12922885299985865,0.0036281920001783874,0.0,0.11500621799996225,1781386894.359068,1781386894.4882994,0.031622776601652205,15.870678663253784,2
L2,98,0.133333372999914,0.004200854999908188,0.0,0.11833089699985067,1781386894.686976,1781386894.820312,0.03162277660165241,16.202691316604614,2
L2,99,0.14156720699975267,0.0036831890001849388,0.0,0.12685727400003088,1781386894.694763,1781386894.8363333,0.031622776601652414,16.21871256828308,2
L3,0,0.014122949000011431,0.0,0.0,0.0016751120001572417,1781386900.96487,1781386900.9789948,0.03162277660165239,0.09694910049438477,2
L3,1,0.09186800399993444,0.0,0.0,0.07594475999985661,1781386900.9614105,1781386901.0532806,0.03162277660165169,0.1712348461151123,2
L3,2,0.014955981000184693,0.0,0.0,0.012647609999930864,1781386901.0307984,1781386901.0457563,0.031622776601652275,0.1637105941772461,2
L3,3,0.005513018000328884,0.0,0.0,0.0014477019999503682,1781386901.1231184,1781386901.1286333,0.031622776601652136,0.24658751487731934,2
L3,4,0.012618228000064846,0.0,0.0,0.008236840999870765,1781386901.124603,1781386901.137223,0.03162277660165262,0.25517725944519043,2
L3,5,0.030747184000119887,0.0,0.0,0.013766585000212217,1781386901.207663,1781386901.2384124,0.031622776601652164,0.3563666343688965,2
L3,6,0.005383664999953908,0.0,0.0,0.003085530000134895,1781386901.2246344,1781386901.2300196,0.031622776601652094,0.3479738235473633,2
L3,7,0.012449806999939028,0.0,0.0,0.008495940000102564,1781386901.3228831,1781386901.3353345,0.031622776601652365,0.4532887935638428,2
L3,8,0.00842505099990376,0.0,0.0,0.0013540299996748217,1781386901.3180687,1781386901.3264956,0.03162277660165214,0.44444990158081055,2
L3,9,0.0036437089997889416,0.0,0.0,0.0013271859997985302,1781386901.3903837,1781386901.394029,0.03162277660165214,0.5119831562042236,2
L3,10,0.009580941000422172,0.0,0.0,0.0012825389999306935,1781386901.434125,1781386901.4437077,0.03162277660165213,0.561661958694458,2
L3,11,0.011653617000320082,0.0,0.0,0.007805421000284696,1781386901.4402032,1781386901.4518585,0.03162277660165203,0.5698127746582031,2
L3,12,0.014933725999981107,0.0,0.0,0.0013704980001421063,1781386901.5312603,1781386901.5461957,0.031622776601652004,0.6641499996185303,2
L3,13,0.12535936399990533,0.0,0.0,0.11180495599955975,1781386901.5390794,1781386901.6644409,0.03162277660165259,0.7823951244354248,2
L3,14,0.004744693999782612,0.0,0.0,0.002477140999872063,1781386901.592987,1781386901.5977333,0.03162277660165214,0.7156875133514404,2
L3,15,0.0034520240001256752,0.0,0.0,0.0012227920001350867,1781386901.6432323,1781386901.6466863,0.03162277660165201,0.7646405696868896,2
L3,16,0.004465373000130057,0.0,0.0,0.0021750470000370115,1781386901.7012103,1781386901.7056775,0.03162277660165162,0.823631763458252,2
L3,17,0.008404946000155178,0.0,0.0,0.0012428929999259708,1781386901.7655592,1781386901.773966,0.03162277660165256,0.8919203281402588,2
L3,18,0.006378756999765756,0.0,0.0,0.004076805999829958,1781386901.7513132,1781386901.7576935,0.031622776601652115,0.875647783279419,2
L3,19,0.003630959000020084,0.0,0.0,0.0012817439996979374,1781386901.807903,1781386901.8115354,0.03162277660165225,0.9294896125793457,2
L3,20,0.011234079999667301,0.0,0.0,0.0012540299999272975,1781386901.8786883,1781386901.8899238,0.031622776601651956,1.007878065109253,2
L3,21,0.011615720999998302,0.0,0.0,0.009342328000002453,1781386901.8574476,1781386901.8690653,0.03162277660165212,0.9870195388793945,2
L3,22,0.0036010220001116977,0.0,0.0,0.0012822490002690756,1781386901.9196568,1781386901.923259,0.03162277660165202,1.0412132740020752,2
L3,23,0.010870526999951835,0.0,0.0,0.0012591230001817166,1781386901.9870114,1781386901.9978836,0.03162277660165221,1.115837812423706,2
L3,24,0.00450472800002899,0.0,0.0,0.00220559100034734,1781386901.9691625,1781386901.9736688,0.031622776601652317,1.091623067855835,2
L3,25,0.008857624000029318,0.0,0.0,0.006572866999704274,1781386902.0248158,1781386902.033675,0.031622776601652226,1.1516292095184326,2
L3,26,0.04329791300006036,0.0,0.0,0.03385627499983457,1781386902.0901039,1781386902.133404,0.03162277660165183,1.2513582706451416,2
L3,27,0.011203769000076136,0.0,0.0,0.008930242999667826,1781386902.082092,1781386902.0932975,0.031622776601652205,1.2112517356872559,2
L3,28,0.14962415499985582,0.0,0.0,0.13590706300010424,1781386902.142831,1781386902.292457,0.03162277660165196,1.4104113578796387,2
L3,29,0.005026663000080589,0.0,0.0,0.0026982710000993393,1781386902.1847355,1781386902.1897643,0.03162277660165266,1.3077185153961182,2
L3,30,0.003568818000076135,0.0,0.0,0.0012253710001459694,1781386902.2360697,1781386902.2396402,0.031622776601652115,1.3575944900512695,2
L3,31,0.0035950720002801972,0.0,0.0,0.001236896999671444,1781386902.286082,1781386902.289679,0.03162277660165247,1.4076333045959473,2
L3,32,0.003875994999816612,0.0,0.0,0.001438574000076187,1781386902.3551316,1781386902.3590095,0.031622776601651977,1.476963758468628,2
L3,33,0.00972477000004801,0.0,0.0,0.0013531869999496848,1781386902.3922813,1781386902.402008,0.0316227766016524,1.5199623107910156,2
L3,34,0.13329391299976123,0.0,0.0,0.12379483099994104,1781386902.4071808,1781386902.5404773,0.03162277660165211,1.6584315299987793,2
L3,35,0.007320084000184579,0.0,0.0,0.0049886259998856985,1781386902.450414,1781386902.4577358,0.03162277660165204,1.5756900310516357,2
L3,36,0.0034641120000742376,0.0,0.0,0.001207542999964062,1781386902.5035863,1781386902.507052,0.03162277660165226,1.6250061988830566,2
L3,37,0.011357254999893485,0.0,0.0,0.008958510999946157,1781386902.5624728,1781386902.573832,0.031622776601652004,1.691786289215088,2
L3,38,0.01905241099984778,0.0,0.0,0.001269540999601304,1781386902.638834,1781386902.657888,0.031622776601652164,1.7758421897888184,2
L3,39,0.004477521999888268,0.0,0.0,0.0021221369997874717,1781386902.6212084,1781386902.6256876,0.03162277660165194,1.7436418533325195,2
L3,40,0.1445604249997814,0.0,0.0,0.13407783799993922,1781386902.6759026,1781386902.8204653,0.03162277660165227,1.9384195804595947,2
L3,41,0.011573033000331634,0.0,0.0,0.009251404999758961,1781386902.7172043,1781386902.728779,0.03162277660165202,1.8467333316802979,2
L3,42,0.0034312289999434142,0.0,0.0,0.0011985430001004715,1781386902.7741928,1781386902.7776258,0.0316227766016521,1.8955800533294678,2
L3,43,0.13651635099995474,0.0,0.0,0.12380246799966699,1781386902.8319204,1781386902.968439,0.03162277660165232,2.086393356323242,2
L3,44,0.008841808999932255,0.0,0.0,0.006566472000031354,1781386902.872901,1781386902.8817446,0.03162277660165214,1.9996988773345947,2
L3,45,0.0057277300002169795,0.0,0.0,0.0034470339996914845,1781386902.9279673,1781386902.9336965,0.03162277660165209,2.0516507625579834,2
L3,46,0.0035568190000958566,0.0,0.0,0.001272266000341915,1781386902.9877074,1781386902.9912658,0.03162277660165256,2.109220027923584,2
L3,47,0.011262186999829282,0.0,0.0,0.0012617950001185818,1781386903.0666368,1781386903.0779006,0.03162277660165203,2.195854902267456,2
L3,48,0.011718725000264385,0.0,0.0,0.009411439000359678,1781386903.0375574,1781386903.0492778,0.031622776601651865,2.167232036590576,2
L3,49,0.003641159999915544,0.0,0.0,0.0013559610001721012,1781386903.0990112,1781386903.102654,0.03162277660165208,2.2206082344055176,2
L3,50,0.011399744999835093,0.0,0.0,0.0012732889999824692,1781386903.17849,1781386903.1898913,0.03162277660165232,2.3078455924987793,2
L3,51,0.0050500069996815,0.0,0.0,0.002729222999732883,1781386903.1486924,1781386903.1537442,0.03162277660165224,2.271698474884033,2
L3,52,0.10611554199977036,0.0,0.0,0.09296915100003389,1781386903.2032547,1781386903.3093724,0.03162277660165202,2.4273266792297363,2
L3,53,0.003527614000176982,0.0,0.0,0.0012250509998921189,1781386903.246995,1781386903.2505245,0.03162277660165236,2.368478775024414,2
L3,54,0.005823650999900565,0.0,0.0,0.003604673999689112,1781386903.295871,1781386903.3016963,0.031622776601652434,2.4196505546569824,2
L3,55,0.0112814559997787,0.0,0.0,0.0012694500001089182,1781386903.3866198,1781386903.397903,0.03162277660165237,2.515857219696045,2
L3,56,0.0037497579996852437,0.0,0.0,0.001357224999992468,1781386903.3565774,1781386903.3603292,0.03162277660165218,2.478283405303955,2
L3,57,0.13483634299973346,0.0,0.0,0.12783299400007309,1781386903.409615,1781386903.5444534,0.03162277660165218,2.662407636642456,2
L3,58,0.0035126950001540536,0.0,0.0,0.001224231000378495,1781386903.4549785,1781386903.458493,0.03162277660165203,2.5764472484588623,2
L3,59,0.003430551999827003,0.0,0.0,0.0012000970000372035,1781386903.5037937,1781386903.5072258,0.03162277660165209,2.6251800060272217,2
L3,60,0.0036061890000382846,0.0,0.0,0.0013244900001154747,1781386903.561542,1781386903.56515,0.031622776601652,2.6831042766571045,2
L3,61,0.014156216999708704,0.0,0.0,0.01189996599987353,1781386903.6355972,1781386903.6497552,0.03162277660165202,2.767709493637085,2
L3,62,0.0036046749996785366,0.0,0.0,0.0013397809998423327,1781386903.6108434,1781386903.61445,0.03162277660165239,2.7324042320251465,2
L3,63,0.0035371399999348796,0.0,0.0,0.001392088000102376,1781386903.6869094,1781386903.690448,0.03162277660165232,2.8084022998809814,2
L3,64,0.13484935799988307,0.0,0.0,0.12366600399991512,1781386903.73749,1781386903.8723414,0.03162277660165211,2.990295648574829,2
L3,65,0.006886534999921423,0.0,0.0,0.004605715999787208,1781386903.7630825,1781386903.769971,0.031622776601652365,2.887925148010254,2
L3,66,0.0034485829996810935,0.0,0.0,0.0012423800003489305,1781386903.8155932,1781386903.8190436,0.03162277660165204,2.936997890472412,2
L3,67,0.0034215200003018253,0.0,0.0,0.0012046619999637187,1781386903.8646352,1781386903.8680584,0.03162277660165221,2.9860126972198486,2
L3,68,0.0036398350002855295,0.0,0.0,0.0013567269998020492,1781386903.9292529,1781386903.9328947,0.03162277660165235,3.050848960876465,2
L3,69,0.006376237000040419,0.0,0.0,0.004141605999848252,1781386903.9552526,1781386903.961631,0.031622776601652185,3.079585313796997,2
L3,70,0.03780207899990273,0.0,0.0,0.020887568000034662,1781386904.027687,1781386904.0654912,0.03162277660165205,3.183445453643799,2
L3,71,0.003589147999718989,0.0,0.0,0.001299838999784697,1781386904.0071852,1781386904.010776,0.03162277660165213,3.128730297088623,2
L3,72,0.01522619500019573,0.0,0.0,0.007969976999902428,1781386904.0585558,1781386904.0737839,0.031622776601652317,3.1917381286621094,2
L3,73,0.010410105000119074,0.0,0.0,0.008154072999786877,1781386904.115312,1781386904.1257238,0.03162277660165245,3.243678092956543,2
L3,74,0.0034272640000381216,0.0,0.0,0.0012282819998290506,1781386904.1560302,1781386904.159459,0.03162277660165237,3.2774133682250977,2
L3,75,0.00961801999983436,0.0,0.0,0.0012264590000086173,1781386904.2243056,1781386904.2339253,0.03162277660165255,3.351879596710205,2
